Place	Dist	Sch	Nod	TxPW	SucDec	DecTot	Lost	NumTrans	TotTrans	MeanRSSI
1	1	DNC	1	18	49	50	1	87	100	-65
1	1	DNC	1	18	49	50	1	91	100	-65
1	1	DNC	1	18	50	50	0	87	100	-65
1	1	DNC	1	18	48	50	2	78	100	-66
1	1	DNC	1	18	49	50	1	90	100	-66
1	1	DNC	1	18	50	50	0	90	100	-66
1	1	DNC	1	18	50	50	0	87	100	-66
1	1	DNC	1	18	49	50	1	86	100	-65
1	1	DNC	1	18	49	50	1	85	100	-66
1	1	DNC	1	18	49	50	1	89	100	-64
1	1	DNC	1	18	50	50	0	91	100	-64
1	1	DNC	1	18	48	50	2	82	100	-64
1	1	DNC	1	18	48	50	2	81	100	-65
1	1	DNC	1	18	49	50	1	86	100	-67
1	1	DNC	1	18	49	50	1	84	100	-67
1	1	DNC	1	18	49	50	1	89	100	-67
1	1	DNC	1	18	50	50	0	87	100	-67
1	1	DNC	1	18	50	50	0	92	100	-66
1	1	DNC	1	18	50	50	0	91	100	-65
1	1	DNC	1	18	50	50	0	94	100	-66
1	1	DNC	1	18	50	50	0	97	100	-67
1	1	DNC	1	18	50	50	0	92	100	-69
1	1	DNC	1	18	50	50	0	91	100	-67
1	1	DNC	1	18	50	50	0	96	100	-62
1	1	DNC	1	18	49	50	1	92	100	-62
1	1	DNC	1	18	50	50	0	96	100	-64
1	1	DNC	1	18	50	50	0	93	100	-63
1	1	DNC	0	18	50	50	0	96	100	-68
1	1	DNC	0	18	50	50	0	85	100	-68
1	1	DNC	0	18	50	50	0	97	100	-67
1	1	DNC	0	18	50	50	0	96	100	-67
1	1	DNC	0	18	50	50	0	97	100	-67
1	1	DNC	0	18	50	50	0	98	100	-67
1	1	DNC	0	18	50	50	0	93	100	-67
1	1	DNC	0	18	50	50	0	95	100	-69
1	1	DNC	0	18	50	50	0	94	100	-68
1	1	DNC	0	18	49	50	1	89	100	-68
1	1	DNC	0	18	49	50	1	86	100	-69
1	1	DNC	0	18	50	50	0	90	100	-69
1	1	DNC	0	18	50	50	0	93	100	-68
1	1	DNC	0	18	50	50	0	97	100	-67
1	1	DNC	0	18	50	50	0	96	100	-69
1	1	DNC	0	18	50	50	0	99	100	-68
1	1	DNC	0	18	50	50	0	94	100	-68
1	1	DNC	0	18	50	50	0	82	100	-70
1	1	DNC	0	18	50	50	0	99	100	-66
1	1	DNC	0	18	50	50	0	97	100	-65
1	1	DNC	0	18	49	50	1	91	100	-68
1	1	DNC	0	18	50	50	0	94	100	-68
1	1	DNC	0	18	50	50	0	87	100	-68
1	1	DNC	0	18	50	50	0	91	100	-65
1	1	DNC	0	18	50	50	0	99	100	-65
1	1	DNC	0	18	50	50	0	99	100	-66
1	1	DNC	0	18	50	50	0	100	100	-64
1	1	DNC	0	18	50	50	0	97	100	-67
1	1	DNC	0	18	50	50	0	92	100	-66
1	1	DNC	0	18	50	50	0	96	100	-65
1	1	DNC	0	18	50	50	0	96	100	-66
1	1	DNC	0	18	50	50	0	91	100	-66
1	1	DNC	0	18	50	50	0	93	100	-65
1	1	DNC	0	18	50	50	0	99	100	-65
1	1	DNC	0	18	50	50	0	91	100	-64
1	1	DNC	0	18	49	50	1	95	100	-64
1	1	DNC	0	18	50	50	0	98	100	-66
1	1	DNC	0	18	50	50	0	92	100	-65
1	1	DNC	0	18	50	50	0	96	100	-66
1	1	DNC	0	18	50	50	0	99	100	-64
1	1	DNC	0	18	50	50	0	94	100	-66
1	1	DNC	0	18	50	50	0	96	100	-66
1	1	DNC	0	18	50	50	0	99	100	-65
1	1	DNC	0	18	50	50	0	97	100	-64
1	1	DNC	0	18	50	50	0	99	100	-65
1	1	DNC	0	18	50	50	0	100	100	-65
1	1	DNC	0	18	50	50	0	98	100	-67
1	1	DNC	0	18	50	50	0	93	100	-68
1	1	DNC	0	18	50	50	0	95	100	-69
1	1	DNC	0	18	50	50	0	97	100	-68
1	1	DNC	1	18	48	50	2	86	100	-63
1	1	DNC	1	18	48	50	2	82	100	-64
1	1	DNC	1	18	50	50	0	91	100	-64
1	1	DNC	1	18	49	50	1	85	100	-64
1	1	DNC	1	18	49	50	1	83	100	-64
1	1	DNC	1	18	50	50	0	81	100	-64
1	1	DNC	1	18	49	50	1	85	100	-64
1	1	DNC	1	18	50	50	0	88	100	-64
1	1	DNC	1	18	50	50	0	87	100	-63
1	1	DNC	1	18	48	50	2	82	100	-63
1	1	DNC	1	18	50	50	0	91	100	-63
1	1	DNC	1	18	49	50	1	90	100	-64
1	1	DNC	1	18	50	50	0	94	100	-63
1	1	DNC	1	18	50	50	0	96	100	-63
1	1	DNC	1	18	50	50	0	96	100	-63
1	1	DNC	1	18	48	50	2	93	100	-63
1	1	DNC	1	18	49	50	1	94	100	-63
1	1	DNC	1	18	50	50	0	89	100	-65
1	1	DNC	1	18	50	50	0	96	100	-65
1	1	DNC	1	18	50	50	0	94	100	-65
1	1	DNC	1	18	49	50	1	88	100	-63
1	1	DNC	1	18	49	50	1	93	100	-63
1	1	DNC	1	18	50	50	0	90	100	-63
1	1	DNC	1	18	49	50	1	88	100	-65
1	1	DNC	1	18	50	50	0	95	100	-65
1	1	DNC	1	18	50	50	0	90	100	-65
1	1	DNC	1	18	50	50	0	94	100	-66
1	1	DNC	1	18	50	50	0	89	100	-67
1	1	DNC	1	18	50	50	0	87	100	-66
1	1	DNC	1	18	50	50	0	92	100	-66
1	1	DNC	1	18	50	50	0	92	100	-66
1	1	DNC	1	18	50	50	0	81	100	-66
1	1	DNC	1	18	49	50	1	89	100	-64
1	1	DNC	1	18	50	50	0	91	100	-64
1	1	DNC	1	18	49	50	1	86	100	-64
1	1	DNC	1	18	50	50	0	81	100	-65
1	1	DNC	1	18	49	50	1	89	100	-67
1	1	DNC	1	18	49	50	1	84	100	-67
1	1	DNC	1	18	50	50	0	91	100	-66
1	1	DNC	1	18	50	50	0	91	100	-67
1	1	DNC	1	18	50	50	0	87	100	-66
1	1	DNC	1	18	50	50	0	94	100	-65
1	1	DNC	1	18	50	50	0	89	100	-65
1	1	DNC	1	18	50	50	0	95	100	-67
1	1	DNC	1	18	50	50	0	92	100	-67
1	1	DNC	1	18	50	50	0	82	100	-67
1	1	DNC	1	18	50	50	0	94	100	-62
1	1	DNC	1	18	49	50	1	93	100	-64
1	1	DNC	1	18	49	50	1	93	100	-63
1	1	DNC	1	18	50	50	0	92	100	-64
1	2	BNC	0	18	50	50	0	87	100	-81
1	2	BNC	0	18	41	50	9	58	100	-82
1	2	BNC	0	18	49	50	1	73	100	-79
1	2	BNC	0	18	49	50	1	84	100	-79
1	2	BNC	0	18	50	50	0	88	100	-80
1	2	BNC	0	18	48	50	2	70	100	-77
1	2	BNC	0	18	48	50	2	82	100	-85
1	2	BNC	0	18	49	50	1	75	100	-86
1	2	BNC	0	18	49	50	1	75	100	-86
1	2	BNC	0	18	50	50	0	79	100	-84
1	2	BNC	0	18	50	50	0	83	100	-79
1	2	BNC	0	18	48	50	2	80	100	-79
1	2	BNC	0	18	48	50	2	77	100	-80
1	2	BNC	0	18	48	50	2	74	100	-80
1	2	BNC	0	18	50	50	0	86	100	-80
1	2	BNC	0	18	49	50	1	74	100	-80
1	2	BNC	0	18	50	50	0	82	100	-80
1	2	BNC	0	18	50	50	0	84	100	-80
1	2	BNC	0	18	50	50	0	83	100	-80
1	2	BNC	0	18	50	50	0	88	100	-80
1	2	BNC	0	18	50	50	0	84	100	-80
1	2	BNC	0	18	50	50	0	91	100	-80
1	2	BNC	0	18	50	50	0	84	100	-80
1	2	BNC	0	18	50	50	0	91	100	-80
1	2	BNC	0	18	49	50	1	82	100	-80
1	2	BNC	0	18	50	50	0	92	100	-80
1	2	BNC	0	18	50	50	0	89	100	-80
1	2	BNC	0	18	48	50	2	72	100	-81
1	2	BNC	0	18	50	50	0	86	100	-80
1	2	BNC	0	18	50	50	0	88	100	-79
1	2	BNC	0	18	50	50	0	84	100	-79
1	2	BNC	0	18	50	50	0	90	100	-79
1	2	BNC	0	18	50	50	0	88	100	-79
1	2	BNC	0	18	50	50	0	93	100	-79
1	2	BNC	0	18	49	50	1	86	100	-79
1	2	BNC	0	18	49	50	1	86	100	-80
1	2	BNC	0	18	50	50	0	75	100	-79
1	2	BNC	0	18	49	50	1	90	100	-80
1	2	BNC	0	18	50	50	0	89	100	-80
1	2	BNC	0	18	49	50	1	90	100	-80
1	2	BNC	0	18	49	50	1	83	100	-80
1	2	BNC	0	18	46	50	4	74	100	-80
1	2	BNC	0	18	49	50	1	86	100	-80
1	2	BNC	0	18	50	50	0	91	100	-80
1	2	BNC	0	18	50	50	0	92	100	-80
1	2	BNC	0	18	50	50	0	90	100	-80
1	2	BNC	0	18	46	50	4	75	100	-80
1	2	BNC	0	18	49	50	1	87	100	-79
1	2	BNC	0	18	49	50	1	73	100	-79
1	2	BNC	0	18	50	50	0	85	100	-80
1	2	BNC	0	18	49	50	1	68	100	-80
1	2	BNC	0	18	50	50	0	81	100	-80
1	2	BNC	0	18	50	50	0	88	100	-80
1	2	BNC	0	18	50	50	0	84	100	-79
1	2	BNC	0	18	49	50	1	85	100	-79
1	2	BNC	0	18	50	50	0	94	100	-80
1	2	BNC	0	18	50	50	0	84	100	-80
1	2	BNC	0	18	50	50	0	86	100	-80
1	2	BNC	0	18	50	50	0	92	100	-80
1	2	BNC	0	18	49	50	1	81	100	-80
1	2	BNC	0	18	49	50	1	87	100	-80
1	2	BNC	0	18	50	50	0	86	100	-79
1	2	BNC	0	18	49	50	1	87	100	-80
1	2	BNC	0	18	48	50	2	87	100	-80
1	2	BNC	0	18	50	50	0	90	100	-80
1	2	BNC	0	18	50	50	0	89	100	-80
1	2	BNC	0	18	49	50	1	88	100	-80
1	2	BNC	0	18	50	50	0	84	100	-80
1	2	BNC	0	18	50	50	0	90	100	-80
1	2	BNC	0	18	48	50	2	86	100	-79
1	2	BNC	0	18	50	50	0	87	100	-79
1	2	BNC	0	18	50	50	0	81	100	-79
1	2	BNC	0	18	49	50	1	87	100	-79
1	2	BNC	0	18	49	50	1	86	100	-79
1	2	BNC	0	18	50	50	0	89	100	-79
1	2	BNC	0	18	50	50	0	77	100	-79
1	2	BNC	0	18	50	50	0	87	100	-79
1	2	BNC	0	18	50	50	0	81	100	-79
1	2	BNC	0	18	49	50	1	77	100	-79
1	2	BNC	0	18	50	50	0	88	100	-80
1	2	BNC	0	18	50	50	0	81	100	-80
1	2	BNC	0	18	50	50	0	81	100	-80
1	2	BNC	0	18	50	50	0	87	100	-80
1	2	BNC	0	18	49	50	1	84	100	-80
1	2	BNC	0	18	48	50	2	82	100	-79
1	2	BNC	0	18	49	50	1	79	100	-79
1	2	BNC	0	18	50	50	0	83	100	-79
1	2	BNC	0	18	50	50	0	79	100	-80
1	2	BNC	0	18	50	50	0	85	100	-81
1	2	BNC	0	18	50	50	0	88	100	-81
1	2	BNC	0	18	50	50	0	81	100	-80
1	2	BNC	0	18	50	50	0	81	100	-80
1	2	BNC	0	18	50	50	0	89	100	-80
1	2	BNC	0	18	49	50	1	87	100	-79
1	2	BNC	0	18	48	50	2	78	100	-79
1	2	BNC	0	18	50	50	0	81	100	-79
1	2	BNC	0	18	48	50	2	78	100	-79
1	2	BNC	0	18	50	50	0	83	100	-79
1	2	BNC	0	18	49	50	1	85	100	-80
1	2	BNC	0	18	49	50	1	91	100	-79
1	2	BNC	0	18	50	50	0	87	100	-81
1	2	BNC	0	18	47	50	3	78	100	-80
1	2	BNC	0	18	50	50	0	83	100	-80
1	2	BNC	0	18	45	50	5	66	100	-80
1	2	BNC	0	18	46	50	4	79	100	-80
1	2	BNC	0	18	41	50	9	64	100	-80
1	2	BNC	0	18	46	50	4	75	100	-80
1	2	BNC	0	18	48	50	2	75	100	-80
1	2	BNC	0	18	50	50	0	83	100	-80
1	2	BNC	0	18	50	50	0	92	100	-80
1	2	BNC	0	18	48	50	2	83	100	-80
1	2	BNC	0	18	48	50	2	77	100	-80
1	2	BNC	0	18	49	50	1	85	100	-80
1	2	BNC	0	18	49	50	1	86	100	-80
1	2	BNC	0	18	48	50	2	73	100	-80
1	2	BNC	0	18	48	50	2	82	100	-79
1	2	BNC	0	18	50	50	0	89	100	-80
1	2	BNC	0	18	48	50	2	81	100	-80
1	2	BNC	0	18	36	50	14	46	100	-80
1	2	BNC	0	18	49	50	1	81	100	-80
1	2	BNC	0	18	50	50	0	85	100	-79
1	2	BNC	0	18	43	50	7	76	100	-79
1	2	BNC	0	18	47	50	3	72	100	-80
1	2	BNC	0	18	49	50	1	79	100	-80
1	2	BNC	0	18	49	50	1	85	100	-79
1	2	BNC	0	18	35	50	15	49	100	-79
1	2	BNC	0	18	50	50	0	74	100	-79
1	2	BNC	0	18	49	50	1	85	100	-80
1	2	BNC	0	18	45	50	5	72	100	-80
1	2	BNC	0	18	49	50	1	72	100	-80
1	2	BNC	0	18	48	50	2	78	100	-80
1	2	BNC	0	18	48	50	2	79	100	-79
1	2	BNC	0	18	48	50	2	83	100	-79
1	2	BNC	0	18	50	50	0	83	100	-79
1	2	BNC	0	18	49	50	1	84	100	-80
1	2	BNC	0	18	48	50	2	77	100	-80
1	2	BNC	1	18	49	50	1	86	100	-74
1	2	BNC	1	18	45	50	5	69	100	-74
1	2	BNC	1	18	50	50	0	94	100	-74
1	2	BNC	1	18	50	50	0	88	100	-74
1	2	BNC	1	18	50	50	0	80	100	-73
1	2	BNC	1	18	50	50	0	83	100	-73
1	2	BNC	1	18	46	50	4	72	100	-75
1	2	BNC	1	18	49	50	1	76	100	-75
1	2	BNC	1	18	48	50	2	81	100	-75
1	2	BNC	1	18	49	50	1	74	100	-75
1	2	BNC	1	18	49	50	1	81	100	-76
1	2	BNC	1	18	47	50	3	72	100	-78
1	2	BNC	1	18	50	50	0	84	100	-78
1	2	BNC	1	18	48	50	2	75	100	-79
1	2	BNC	1	18	48	50	2	79	100	-79
1	2	BNC	1	18	50	50	0	69	100	-79
1	2	BNC	1	18	49	50	1	77	100	-79
