Place	Dist	Sch	Nod	TxPW	SucDec	DecTot	Lost	NumTrans	TotTrans	MeanRSSI
3	1	BNC	1	18	50	50	0	142	150	-65
3	1	BNC	1	18	50	50	0	115	150	-65
3	1	BNC	1	18	50	50	0	140	150	-65
3	1	BNC	1	18	50	50	0	120	150	-65
3	1	BNC	1	18	50	50	0	133	150	-65
3	1	BNC	1	18	50	50	0	115	150	-65
3	1	BNC	1	18	50	50	0	131	150	-65
3	1	BNC	1	18	50	50	0	123	150	-65
3	1	BNC	1	18	50	50	0	128	150	-65
3	1	BNC	1	18	50	50	0	132	150	-65
3	1	BNC	1	18	50	50	0	124	150	-65
3	1	BNC	1	18	50	50	0	113	150	-65
3	1	BNC	1	18	50	50	0	118	150	-65
3	1	BNC	1	18	50	50	0	113	150	-65
3	1	BNC	1	18	50	50	0	129	150	-65
3	1	BNC	1	18	50	50	0	73	150	-65
3	1	BNC	1	18	50	50	0	112	150	-65
3	1	BNC	1	18	50	50	0	124	150	-65
3	1	BNC	1	18	50	50	0	115	150	-65
3	1	BNC	1	18	50	50	0	101	150	-65
3	1	BNC	2	18	50	50	0	148	150	-55
3	1	BNC	2	18	50	50	0	150	150	-55
3	1	BNC	2	18	50	50	0	149	150	-55
3	1	BNC	2	18	50	50	0	150	150	-55
3	1	BNC	2	18	50	50	0	149	150	-55
3	1	BNC	2	18	50	50	0	149	150	-55
3	1	BNC	2	18	50	50	0	150	150	-55
3	1	BNC	2	18	50	50	0	146	150	-55
3	1	BNC	2	18	50	50	0	150	150	-55
3	1	BNC	2	18	50	50	0	149	150	-55
3	1	BNC	2	18	50	50	0	150	150	-55
3	1	BNC	2	18	50	50	0	150	150	-55
3	1	BNC	2	18	50	50	0	149	150	-55
3	1	BNC	2	18	50	50	0	149	150	-55
3	1	BNC	2	18	50	50	0	150	150	-55
3	1	BNC	2	18	50	50	0	149	150	-55
3	1	BNC	2	18	50	50	0	148	150	-55
3	1	BNC	2	18	50	50	0	149	150	-55
3	1	BNC	2	18	50	50	0	150	150	-55
3	1	BNC	2	18	50	50	0	150	150	-55
3	1	BNC	2	18	50	50	0	148	150	-55
3	1	BNC	2	18	50	50	0	148	150	-55
3	1	BNC	2	18	50	50	0	149	150	-55
3	1	BNC	2	18	50	50	0	150	150	-55
3	1	BNC	2	18	50	50	0	149	150	-55
3	1	BNC	2	18	50	50	0	150	150	-55
3	1	BNC	2	18	50	50	0	149	150	-55
3	1	BNC	2	18	50	50	0	148	150	-55
3	1	BNC	2	18	50	50	0	148	150	-55
3	1	BNC	2	18	50	50	0	148	150	-55
3	1	BNC	2	18	50	50	0	149	150	-55
3	1	BNC	2	18	50	50	0	148	150	-55
3	1	BNC	2	18	50	50	0	148	150	-55
3	1	BNC	2	18	50	50	0	149	150	-55
3	1	BNC	2	18	50	50	0	144	150	-55
3	1	BNC	2	18	50	50	0	147	150	-55
3	1	BNC	2	18	50	50	0	148	150	-55
3	1	BNC	2	18	50	50	0	147	150	-55
3	1	BNC	2	18	50	50	0	149	150	-55
3	1	BNC	2	18	50	50	0	149	150	-55
3	1	BNC	2	18	50	50	0	146	150	-55
3	1	BNC	2	18	50	50	0	150	150	-55
3	1	BNC	2	18	50	50	0	149	150	-55
3	1	BNC	2	18	50	50	0	145	150	-55
3	1	BNC	2	18	50	50	0	148	150	-55
3	1	BNC	2	18	50	50	0	147	150	-55
3	1	BNC	2	18	38	50	12	114	150	-55
3	1	DAF	0	18	50	50	0	140	150	-69
3	1	DAF	0	18	49	50	1	132	150	-69
3	1	DAF	0	18	50	50	0	141	150	-69
3	1	DAF	0	18	50	50	0	149	150	-69
3	1	DAF	0	18	50	50	0	145	150	-69
3	1	DAF	0	18	50	50	0	150	150	-69
3	1	DAF	0	18	50	50	0	136	150	-69
3	1	DAF	0	18	50	50	0	143	150	-69
3	1	DAF	0	18	50	50	0	141	150	-69
3	1	DAF	0	18	50	50	0	144	150	-69
3	1	DAF	0	18	50	50	0	128	150	-69
3	1	DAF	0	18	50	50	0	135	150	-69
3	1	DAF	0	18	50	50	0	142	150	-69
3	1	DAF	0	18	49	50	1	143	150	-69
3	1	DAF	0	18	49	50	1	127	150	-69
3	1	DAF	0	18	50	50	0	147	150	-69
3	1	DAF	0	18	50	50	0	135	150	-69
3	1	DAF	0	18	50	50	0	148	150	-69
3	1	DAF	0	18	50	50	0	147	150	-69
3	1	DAF	0	18	50	50	0	139	150	-69
3	1	DAF	0	18	50	50	0	131	150	-69
3	1	DAF	0	18	49	50	1	134	150	-69
3	1	DAF	0	18	50	50	0	131	150	-69
3	1	DAF	0	18	50	50	0	135	150	-69
3	1	DAF	0	18	50	50	0	142	150	-69
3	1	DAF	0	18	49	50	1	131	150	-69
3	1	DAF	0	18	50	50	0	145	150	-69
3	1	DAF	0	18	49	50	1	105	150	-69
3	1	DAF	0	18	49	50	1	129	150	-69
3	1	DAF	0	18	50	50	0	143	150	-69
3	1	DAF	0	18	48	50	2	125	150	-69
3	1	DAF	0	18	50	50	0	139	150	-69
3	1	DAF	0	18	45	50	5	102	150	-69
3	1	DAF	0	18	48	50	2	117	150	-69
3	1	DAF	0	18	45	50	5	104	150	-69
3	1	DAF	0	18	49	50	1	139	150	-69
3	1	DAF	0	18	49	50	1	134	150	-69
3	1	DAF	0	18	50	50	0	112	150	-69
3	1	DAF	0	18	50	50	0	106	150	-69
3	1	DAF	0	18	50	50	0	104	150	-69
3	1	DAF	0	18	49	50	1	120	150	-69
3	1	DAF	0	18	49	50	1	111	150	-69
3	1	DAF	0	18	48	50	2	89	150	-69
3	1	DAF	0	18	49	50	1	111	150	-69
3	1	DAF	0	18	49	50	1	104	150	-69
3	1	DAF	0	18	46	50	4	79	150	-69
3	1	DAF	0	18	48	50	2	121	150	-69
3	1	DAF	1	18	50	50	0	143	150	-66
3	1	DAF	1	18	49	50	1	132	150	-66
3	1	DAF	1	18	50	50	0	140	150	-65
3	1	DAF	1	18	50	50	0	139	150	-65
3	1	DAF	1	18	50	50	0	136	150	-65
3	1	DAF	1	18	50	50	0	141	150	-65
3	1	DAF	1	18	50	50	0	135	150	-65
3	1	DAF	1	18	50	50	0	141	150	-65
3	1	DAF	1	18	50	50	0	139	150	-65
3	1	DAF	1	18	50	50	0	136	150	-65
3	1	DAF	1	18	50	50	0	128	150	-65
3	1	DAF	1	18	50	50	0	141	150	-65
3	1	DAF	1	18	50	50	0	138	150	-65
3	1	DAF	1	18	50	50	0	141	150	-65
3	1	DAF	1	18	50	50	0	129	150	-65
3	1	DAF	1	18	50	50	0	142	150	-65
3	1	DAF	1	18	50	50	0	132	150	-65
3	1	DAF	1	18	50	50	0	135	150	-65
3	1	DAF	1	18	50	50	0	141	150	-65
3	1	DAF	1	18	50	50	0	136	150	-65
3	1	DAF	1	18	50	50	0	127	150	-66
3	1	DAF	1	18	50	50	0	131	150	-65
3	1	DAF	1	18	50	50	0	128	150	-65
3	1	DAF	1	18	50	50	0	134	150	-65
3	1	DAF	1	18	50	50	0	141	150	-65
3	1	DAF	1	18	50	50	0	121	150	-65
3	1	DAF	1	18	50	50	0	136	150	-65
3	1	DAF	1	18	50	50	0	120	150	-65
3	1	DAF	1	18	50	50	0	135	150	-65
3	1	DAF	1	18	50	50	0	143	150	-65
3	1	DAF	1	18	50	50	0	117	150	-65
3	1	DAF	1	18	50	50	0	133	150	-65
3	1	DAF	1	18	49	50	1	95	150	-65
3	1	DAF	1	18	50	50	0	131	150	-65
3	1	DAF	1	18	50	50	0	104	150	-65
3	1	DAF	1	18	50	50	0	138	150	-65
3	1	DAF	1	18	50	50	0	130	150	-65
3	1	DAF	1	18	50	50	0	130	150	-65
3	1	DAF	1	18	49	50	1	124	150	-65
3	1	DAF	1	18	50	50	0	130	150	-65
3	1	DAF	1	18	49	50	1	121	150	-65
3	1	DAF	1	18	50	50	0	114	150	-65
3	1	DAF	1	18	50	50	0	111	150	-65
3	1	DAF	1	18	49	50	1	104	150	-65
3	1	DAF	1	18	49	50	1	120	150	-65
3	1	DAF	1	18	49	50	1	85	150	-65
3	1	DAF	1	18	50	50	0	114	150	-65
3	1	DAF	2	18	50	50	0	150	150	-55
3	1	DAF	2	18	50	50	0	148	150	-55
3	1	DAF	2	18	50	50	0	148	150	-55
3	1	DAF	2	18	50	50	0	150	150	-55
3	1	DAF	2	18	50	50	0	148	150	-55
3	1	DAF	2	18	50	50	0	149	150	-55
3	1	DAF	2	18	50	50	0	150	150	-55
3	1	DAF	2	18	50	50	0	149	150	-55
3	1	DAF	2	18	50	50	0	149	150	-55
3	1	DAF	2	18	50	50	0	149	150	-55
3	1	DAF	2	18	50	50	0	150	150	-55
3	1	DAF	2	18	50	50	0	150	150	-55
3	1	DAF	2	18	50	50	0	149	150	-55
3	1	DAF	2	18	50	50	0	148	150	-55
3	1	DAF	2	18	50	50	0	150	150	-55
3	1	DAF	2	18	50	50	0	148	150	-55
3	1	DAF	2	18	49	50	1	148	150	-55
3	1	DAF	2	18	50	50	0	150	150	-55
3	1	DAF	2	18	50	50	0	149	150	-55
3	1	DAF	2	18	50	50	0	150	150	-55
3	1	DAF	2	18	50	50	0	148	150	-55
3	1	DAF	2	18	50	50	0	148	150	-55
3	1	DAF	2	18	50	50	0	146	150	-55
3	1	DAF	2	18	50	50	0	147	150	-55
3	1	DAF	2	18	50	50	0	150	150	-55
3	1	DAF	2	18	50	50	0	148	150	-55
3	1	DAF	2	18	50	50	0	148	150	-55
3	1	DAF	2	18	50	50	0	149	150	-55
3	1	DAF	2	18	50	50	0	148	150	-55
3	1	DAF	2	18	50	50	0	149	150	-55
3	1	DAF	2	18	50	50	0	147	150	-55
3	1	DAF	2	18	50	50	0	148	150	-55
3	1	DAF	2	18	49	50	1	148	150	-55
3	1	DAF	2	18	50	50	0	147	150	-55
3	1	DAF	2	18	50	50	0	149	150	-55
3	1	DAF	2	18	50	50	0	148	150	-55
3	1	DAF	2	18	50	50	0	147	150	-55
3	1	DAF	2	18	50	50	0	150	150	-55
3	1	DAF	2	18	50	50	0	147	150	-55
3	1	DAF	2	18	50	50	0	149	150	-55
3	1	DAF	2	18	50	50	0	148	150	-55
3	1	DAF	2	18	50	50	0	149	150	-55
3	1	DAF	2	18	50	50	0	148	150	-55
3	1	DAF	2	18	50	50	0	148	150	-55
3	1	DAF	2	18	50	50	0	146	150	-55
3	1	DAF	2	18	50	50	0	149	150	-55
3	1	DAF	2	18	50	50	0	149	150	-55
3	1	DNC	0	18	50	50	0	145	150	-69
3	1	DNC	0	18	50	50	0	141	150	-69
3	1	DNC	0	18	50	50	0	146	150	-69
3	1	DNC	0	18	50	50	0	131	150	-69
3	1	DNC	0	18	50	50	0	131	150	-69
3	1	DNC	0	18	50	50	0	143	150	-69
3	1	DNC	0	18	50	50	0	143	150	-69
3	1	DNC	0	18	50	50	0	148	150	-69
3	1	DNC	0	18	50	50	0	148	150	-69
3	1	DNC	0	18	50	50	0	142	150	-69
3	1	DNC	0	18	50	50	0	114	150	-69
3	1	DNC	0	18	50	50	0	124	150	-69
3	1	DNC	0	18	50	50	0	132	150	-69
3	1	DNC	0	18	50	50	0	128	150	-69
3	1	DNC	0	18	50	50	0	141	150	-69
3	1	DNC	0	18	50	50	0	145	150	-69
3	1	DNC	0	18	50	50	0	133	150	-69
3	1	DNC	0	18	50	50	0	140	150	-69
3	1	DNC	0	18	50	50	0	127	150	-69
3	1	DNC	0	18	50	50	0	128	150	-69
3	1	DNC	0	18	50	50	0	140	150	-69
3	1	DNC	0	18	50	50	0	136	150	-69
3	1	DNC	0	18	50	50	0	143	150	-69
3	1	DNC	0	18	50	50	0	145	150	-69
3	1	DNC	0	18	50	50	0	137	150	-69
3	1	DNC	0	18	50	50	0	142	150	-69
3	1	DNC	0	18	50	50	0	137	150	-69
3	1	DNC	0	18	50	50	0	121	150	-69
3	1	DNC	0	18	50	50	0	143	150	-69
3	1	DNC	0	18	49	50	1	129	150	-69
3	1	DNC	0	18	50	50	0	127	150	-69
3	1	DNC	0	18	50	50	0	109	150	-69
3	1	DNC	0	18	49	50	1	115	150	-69
3	1	DNC	0	18	45	50	5	104	150	-69
3	1	DNC	0	18	49	50	1	109	150	-69
3	1	DNC	0	18	50	50	0	121	150	-69
3	1	DNC	0	18	50	50	0	117	150	-69
3	1	DNC	0	18	50	50	0	123	150	-69
3	1	DNC	0	18	48	50	2	117	150	-69
3	1	DNC	0	18	50	50	0	118	150	-69
3	1	DNC	0	18	47	50	3	103	150	-69
3	1	DNC	0	18	49	50	1	92	150	-69
3	1	DNC	0	18	50	50	0	111	150	-69
3	1	DNC	0	18	49	50	1	104	150	-69
3	1	DNC	0	18	48	50	2	100	150	-69
3	1	DNC	0	18	49	50	1	119	150	-69
3	1	DNC	0	18	46	50	4	87	150	-69
3	1	DNC	1	18	50	50	0	142	150	-66
3	1	DNC	1	18	50	50	0	141	150	-66
3	1	DNC	1	18	50	50	0	145	150	-66
3	1	DNC	1	18	50	50	0	139	150	-65
3	1	DNC	1	18	50	50	0	140	150	-65
3	1	DNC	1	18	50	50	0	137	150	-65
3	1	DNC	1	18	50	50	0	134	150	-65
3	1	DNC	1	18	50	50	0	139	150	-65
3	1	DNC	1	18	50	50	0	129	150	-65
3	1	DNC	1	18	50	50	0	142	150	-65
3	1	DNC	1	18	50	50	0	126	150	-65
3	1	DNC	1	18	50	50	0	131	150	-65
3	1	DNC	1	18	50	50	0	137	150	-65
3	1	DNC	1	18	50	50	0	129	150	-65
3	1	DNC	1	18	50	50	0	141	150	-65
3	1	DNC	1	18	50	50	0	142	150	-65
3	1	DNC	1	18	50	50	0	140	150	-65
3	1	DNC	1	18	50	50	0	143	150	-65
3	1	DNC	1	18	50	50	0	133	150	-65
3	1	DNC	1	18	50	50	0	139	150	-65
3	1	DNC	1	18	50	50	0	135	150	-65
3	1	DNC	1	18	50	50	0	140	150	-65
3	1	DNC	1	18	50	50	0	140	150	-65
3	1	DNC	1	18	50	50	0	134	150	-65
3	1	DNC	1	18	50	50	0	145	150	-65
3	1	DNC	1	18	50	50	0	133	150	-65
3	1	DNC	1	18	50	50	0	137	150	-65
3	1	DNC	1	18	50	50	0	132	150	-65
3	1	DNC	1	18	50	50	0	135	150	-65
3	1	DNC	1	18	50	50	0	130	150	-65
3	1	DNC	1	18	50	50	0	121	150	-65
3	1	DNC	1	18	49	50	1	134	150	-65
3	1	DNC	1	18	50	50	0	129	150	-65
3	1	DNC	1	18	50	50	0	113	150	-65
3	1	DNC	1	18	50	50	0	114	150	-65
3	1	DNC	1	18	50	50	0	103	150	-65
3	1	DNC	1	18	50	50	0	130	150	-65
3	1	DNC	1	18	50	50	0	120	150	-65
3	1	DNC	1	18	50	50	0	113	150	-65
3	1	DNC	1	18	50	50	0	123	150	-65
3	1	DNC	1	18	50	50	0	114	150	-65
3	1	DNC	1	18	50	50	0	116	150	-65
3	1	DNC	1	18	50	50	0	123	150	-65
3	1	DNC	1	18	50	50	0	111	150	-65
3	1	DNC	1	18	49	50	1	104	150	-65
3	1	DNC	1	18	50	50	0	120	150	-65
3	1	DNC	1	18	50	50	0	108	150	-65
3	1	DNC	2	18	50	50	0	149	150	-54
3	1	DNC	2	18	50	50	0	149	150	-55
3	1	DNC	2	18	50	50	0	149	150	-55
3	1	DNC	2	18	50	50	0	149	150	-55
3	1	DNC	2	18	50	50	0	150	150	-55
3	1	DNC	2	18	50	50	0	148	150	-55
3	1	DNC	2	18	50	50	0	149	150	-55
3	1	DNC	2	18	50	50	0	149	150	-55
3	1	DNC	2	18	50	50	0	150	150	-55
3	1	DNC	2	18	50	50	0	148	150	-55
3	1	DNC	2	18	50	50	0	149	150	-55
3	1	DNC	2	18	50	50	0	150	150	-55
3	1	DNC	2	18	50	50	0	148	150	-55
3	1	DNC	2	18	50	50	0	149	150	-55
3	1	DNC	2	18	50	50	0	149	150	-55
3	1	DNC	2	18	50	50	0	148	150	-55
3	1	DNC	2	18	50	50	0	148	150	-55
3	1	DNC	2	18	50	50	0	148	150	-55
3	1	DNC	2	18	50	50	0	149	150	-55
3	1	DNC	2	18	50	50	0	149	150	-55
3	1	DNC	2	18	50	50	0	148	150	-55
3	1	DNC	2	18	50	50	0	148	150	-55
3	1	DNC	2	18	50	50	0	145	150	-55
3	1	DNC	2	18	50	50	0	150	150	-55
3	1	DNC	2	18	50	50	0	150	150	-55
3	1	DNC	2	18	50	50	0	148	150	-55
3	1	DNC	2	18	50	50	0	147	150	-55
3	1	DNC	2	18	50	50	0	150	150	-55
3	1	DNC	2	18	50	50	0	148	150	-55
3	1	DNC	2	18	50	50	0	147	150	-55
3	1	DNC	2	18	50	50	0	145	150	-55
3	1	DNC	2	18	50	50	0	147	150	-55
3	1	DNC	2	18	50	50	0	148	150	-55
3	1	DNC	2	18	50	50	0	149	150	-55
3	1	DNC	2	18	50	50	0	148	150	-55
3	1	DNC	2	18	50	50	0	147	150	-55
3	1	DNC	2	18	50	50	0	147	150	-55
3	1	DNC	2	18	50	50	0	148	150	-55
3	1	DNC	2	18	50	50	0	147	150	-55
3	1	DNC	2	18	50	50	0	149	150	-55
3	1	DNC	2	18	50	50	0	147	150	-55
3	1	DNC	2	18	50	50	0	149	150	-55
3	1	DNC	2	18	50	50	0	148	150	-55
3	1	DNC	2	18	50	50	0	149	150	-55
3	1	DNC	2	18	50	50	0	150	150	-55
3	1	DNC	2	18	50	50	0	150	150	-55
3	1	DNC	2	18	50	50	0	148	150	-55
3	1	DNC	0	18	50	50	0	144	150	-69
3	1	DNC	0	18	50	50	0	140	150	-69
3	1	DNC	0	18	50	50	0	136	150	-69
3	1	DNC	0	18	50	50	0	124	150	-69
3	1	DNC	0	18	50	50	0	143	150	-69
3	1	DNC	0	18	50	50	0	124	150	-69
3	1	DNC	0	18	50	50	0	132	150	-69
3	1	DNC	0	18	50	50	0	141	150	-69
3	1	DNC	0	18	50	50	0	144	150	-69
3	1	DNC	0	18	50	50	0	144	150	-69
3	1	DNC	0	18	50	50	0	138	150	-69
3	1	DNC	0	18	50	50	0	132	150	-69
3	1	DNC	0	18	50	50	0	141	150	-69
3	1	DNC	0	18	50	50	0	136	150	-69
3	1	DNC	0	18	50	50	0	139	150	-69
3	1	DNC	0	18	50	50	0	140	150	-69
3	1	DNC	0	18	50	50	0	139	150	-69
3	1	DNC	0	18	50	50	0	115	150	-69
3	1	DNC	0	18	50	50	0	124	150	-69
3	1	DNC	0	18	50	50	0	142	150	-69
3	1	DNC	0	18	50	50	0	146	150	-69
3	1	DNC	0	18	50	50	0	140	150	-69
3	1	DNC	0	18	50	50	0	136	150	-69
3	1	DNC	0	18	50	50	0	145	150	-69
3	1	DNC	0	18	50	50	0	141	150	-69
3	1	DNC	0	18	50	50	0	144	150	-69
3	1	DNC	0	18	50	50	0	125	150	-69
3	1	DNC	0	18	50	50	0	142	150	-69
3	1	DNC	0	18	50	50	0	126	150	-69
3	1	DNC	0	18	50	50	0	113	150	-69
3	1	DNC	0	18	49	50	1	109	150	-69
3	1	DNC	0	18	50	50	0	108	150	-69
3	1	DNC	0	18	50	50	0	121	150	-69
3	1	DNC	0	18	49	50	1	109	150	-69
3	1	DNC	0	18	50	50	0	121	150	-69
3	1	DNC	0	18	50	50	0	121	150	-69
3	1	DNC	0	18	50	50	0	128	150	-69
3	1	DNC	0	18	50	50	0	123	150	-69
3	1	DNC	0	18	50	50	0	132	150	-69
3	1	DNC	0	18	49	50	1	95	150	-69
3	1	DNC	0	18	43	50	7	98	150	-69
3	1	DNC	0	18	49	50	1	127	150	-69
3	1	DNC	0	18	49	50	1	110	150	-69
3	1	DNC	0	18	50	50	0	116	150	-69
3	1	DNC	0	18	50	50	0	124	150	-69
3	1	DNC	0	18	50	50	0	99	150	-69
3	1	DNC	0	18	50	50	0	125	150	-69
3	1	DNC	1	18	50	50	0	136	150	-66
3	1	DNC	1	18	50	50	0	133	150	-66
3	1	DNC	1	18	50	50	0	136	150	-65
3	1	DNC	1	18	50	50	0	137	150	-65
3	1	DNC	1	18	50	50	0	137	150	-66
3	1	DNC	1	18	50	50	0	137	150	-66
3	1	DNC	1	18	50	50	0	133	150	-66
3	1	DNC	1	18	50	50	0	141	150	-65
3	1	DNC	1	18	50	50	0	139	150	-65
3	1	DNC	1	18	50	50	0	142	150	-65
3	1	DNC	1	18	50	50	0	140	150	-65
3	1	DNC	1	18	50	50	0	136	150	-65
3	1	DNC	1	18	50	50	0	133	150	-65
3	1	DNC	1	18	50	50	0	140	150	-65
3	1	DNC	1	18	50	50	0	143	150	-65
3	1	DNC	1	18	50	50	0	136	150	-65
3	1	DNC	1	18	50	50	0	141	150	-65
3	1	DNC	1	18	50	50	0	135	150	-65
3	1	DNC	1	18	50	50	0	136	150	-65
3	1	DNC	1	18	50	50	0	140	150	-65
3	1	DNC	1	18	50	50	0	138	150	-65
3	1	DNC	1	18	50	50	0	140	150	-65
3	1	DNC	1	18	50	50	0	127	150	-65
3	1	DNC	1	18	50	50	0	141	150	-65
3	1	DNC	1	18	50	50	0	137	150	-65
3	1	DNC	1	18	50	50	0	142	150	-65
3	1	DNC	1	18	50	50	0	127	150	-65
3	1	DNC	1	18	50	50	0	136	150	-65
3	1	DNC	1	18	50	50	0	137	150	-65
3	1	DNC	1	18	50	50	0	131	150	-65
3	1	DNC	1	18	50	50	0	119	150	-65
3	1	DNC	1	18	50	50	0	129	150	-65
3	1	DNC	1	18	50	50	0	119	150	-65
3	1	DNC	1	18	50	50	0	111	150	-65
3	1	DNC	1	18	49	50	1	114	150	-65
3	1	DNC	1	18	50	50	0	124	150	-65
3	1	DNC	1	18	50	50	0	123	150	-65
3	1	DNC	1	18	50	50	0	124	150	-65
3	1	DNC	1	18	50	50	0	128	150	-65
3	1	DNC	1	18	50	50	0	114	150	-65
3	1	DNC	1	18	50	50	0	107	150	-65
3	1	DNC	1	18	50	50	0	126	150	-65
3	1	DNC	1	18	50	50	0	119	150	-65
3	1	DNC	1	18	50	50	0	124	150	-65
3	1	DNC	1	18	50	50	0	122	150	-65
3	1	DNC	1	18	50	50	0	116	150	-65
3	1	DNC	1	18	50	50	0	117	150	-65
3	1	DNC	2	18	50	50	0	150	150	-55
3	1	DNC	2	18	50	50	0	150	150	-55
3	1	DNC	2	18	50	50	0	150	150	-55
3	1	DNC	2	18	50	50	0	150	150	-55
3	1	DNC	2	18	50	50	0	150	150	-55
3	1	DNC	2	18	50	50	0	148	150	-55
3	1	DNC	2	18	50	50	0	150	150	-55
3	1	DNC	2	18	50	50	0	147	150	-55
3	1	DNC	2	18	50	50	0	148	150	-55
3	1	DNC	2	18	50	50	0	147	150	-55
3	1	DNC	2	18	50	50	0	149	150	-55
3	1	DNC	2	18	50	50	0	148	150	-55
3	1	DNC	2	18	50	50	0	148	150	-55
3	1	DNC	2	18	50	50	0	150	150	-55
3	1	DNC	2	18	50	50	0	149	150	-55
3	1	DNC	2	18	50	50	0	148	150	-55
3	1	DNC	2	18	50	50	0	149	150	-55
3	1	DNC	2	18	50	50	0	147	150	-55
3	1	DNC	2	18	50	50	0	148	150	-55
3	1	DNC	2	18	50	50	0	148	150	-55
3	1	DNC	2	18	50	50	0	149	150	-55
3	1	DNC	2	18	50	50	0	147	150	-55
3	1	DNC	2	18	50	50	0	148	150	-55
3	1	DNC	2	18	50	50	0	149	150	-55
3	1	DNC	2	18	50	50	0	149	150	-55
3	1	DNC	2	18	50	50	0	149	150	-55
3	1	DNC	2	18	50	50	0	149	150	-55
3	1	DNC	2	18	50	50	0	147	150	-55
3	1	DNC	2	18	50	50	0	148	150	-55
3	1	DNC	2	18	50	50	0	150	150	-55
3	1	DNC	2	18	50	50	0	146	150	-55
3	1	DNC	2	18	50	50	0	149	150	-55
3	1	DNC	2	18	50	50	0	147	150	-55
3	1	DNC	2	18	50	50	0	148	150	-55
3	1	DNC	2	18	50	50	0	149	150	-55
3	1	DNC	2	18	50	50	0	149	150	-55
3	1	DNC	2	18	50	50	0	148	150	-55
3	1	DNC	2	18	50	50	0	150	150	-55
