Place	Dist	Sch	Nod	TxPW	SucDec	DecTot	Lost	NumTrans	TotTrans	MeanRSSI
2	1	DAF	0	18	98	100	2	185	200	-52
2	1	DAF	0	18	100	100	0	172	200	-52
2	1	DAF	0	18	99	100	1	182	200	-52
2	1	DAF	0	18	93	100	7	173	200	-51
2	1	DAF	0	18	95	100	5	176	200	-52
2	1	DAF	0	18	94	100	6	174	200	-52
2	1	DAF	0	18	97	100	3	179	200	-52
2	1	DAF	0	18	97	100	3	184	200	-52
2	1	DAF	0	18	95	100	5	172	200	-53
2	1	DAF	0	18	96	100	4	179	200	-53
2	1	DAF	0	18	97	100	3	174	200	-52
2	1	DAF	0	18	96	100	4	178	200	-52
2	1	DAF	0	18	95	100	5	177	200	-52
2	1	DAF	0	18	96	100	4	180	200	-53
2	1	DAF	0	18	97	100	3	178	200	-52
2	1	DAF	0	18	98	100	2	182	200	-52
2	1	DAF	1	18	99	100	1	186	200	-56
2	1	DAF	1	18	98	100	2	182	200	-56
2	1	DAF	1	18	99	100	1	188	200	-58
2	1	DAF	1	18	100	100	0	192	200	-58
2	1	DAF	1	18	98	100	2	184	200	-58
2	1	DAF	1	18	99	100	1	183	200	-58
2	1	DAF	1	18	98	100	2	176	200	-57
2	1	DAF	1	18	99	100	1	174	200	-58
2	1	DAF	1	18	100	100	0	186	200	-57
2	1	DAF	1	18	99	100	1	181	200	-58
2	1	DAF	1	18	98	100	2	177	200	-58
2	1	DAF	1	18	100	100	0	178	200	-58
2	1	DAF	1	18	0	100	100	140	200	-60
2	1	DAF	1	18	88	100	12	163	200	-61
2	1	DAF	1	18	94	100	6	167	200	-61
2	1	DAF	1	18	91	100	9	148	200	-60
2	1	DAF	1	18	90	100	10	168	200	-60
2	1	DAF	1	18	96	100	4	168	200	-60
2	1	DAF	1	18	89	100	11	165	200	-60
2	1	DAF	1	18	96	100	4	166	200	-60
2	1	DAF	1	18	95	100	5	174	200	-61
2	1	DAF	1	18	98	100	2	179	200	-61
2	1	DAF	1	18	91	100	9	174	200	-62
2	1	DAF	1	18	95	100	5	172	200	-62
2	1	DAF	1	18	97	100	3	164	200	-62
2	1	DAF	1	18	98	100	2	176	200	-62
2	1	DAF	1	18	92	100	8	167	200	-62
2	1	DAF	1	18	94	100	6	171	200	-62
2	1	DAF	1	18	97	100	3	176	200	-62
2	1	DAF	1	18	95	100	5	174	200	-62
2	1	DNC	0	18	99	100	1	180	200	-50
2	1	DNC	0	18	100	100	0	188	200	-51
2	1	DNC	0	18	100	100	0	184	200	-51
2	1	DNC	0	18	100	100	0	183	200	-51
2	1	DNC	0	18	100	100	0	190	200	-51
2	1	DNC	0	18	100	100	0	182	200	-51
2	1	DNC	0	18	100	100	0	184	200	-52
2	1	DNC	0	18	100	100	0	186	200	-52
2	1	DNC	0	18	100	100	0	180	200	-52
2	1	DNC	0	18	100	100	0	181	200	-52
2	1	DNC	0	18	99	100	1	183	200	-51
2	1	DNC	0	18	100	100	0	188	200	-52
2	1	DNC	0	18	100	100	0	180	200	-52
2	1	DNC	0	18	100	100	0	176	200	-52
2	1	DNC	0	18	100	100	0	185	200	-51
2	1	DNC	0	18	100	100	0	179	200	-52
2	1	DNC	0	18	100	100	0	182	200	-52
2	1	DNC	0	18	100	100	0	185	200	-51
2	1	DNC	0	18	99	100	1	169	200	-52
2	1	DNC	0	18	100	100	0	181	200	-52
2	1	DNC	0	18	99	100	1	176	200	-52
2	1	DNC	0	18	100	100	0	180	200	-52
2	1	DNC	0	18	98	100	2	184	200	-52
2	1	DNC	0	18	99	100	1	175	200	-52
2	1	DNC	0	18	100	100	0	186	200	-52
2	1	DNC	0	18	100	100	0	179	200	-52
2	1	DNC	0	18	98	100	2	180	200	-52
2	1	DNC	0	18	100	100	0	186	200	-52
2	1	DNC	0	18	100	100	0	181	200	-52
2	1	DNC	1	18	99	100	1	180	200	-56
2	1	DNC	1	18	100	100	0	175	200	-58
2	1	DNC	1	18	100	100	0	189	200	-58
2	1	DNC	1	18	100	100	0	190	200	-58
2	1	DNC	1	18	100	100	0	190	200	-58
2	1	DNC	1	18	100	100	0	183	200	-58
2	1	DNC	1	18	100	100	0	175	200	-57
2	1	DNC	1	18	100	100	0	188	200	-57
2	1	DNC	1	18	100	100	0	186	200	-58
2	1	DNC	1	18	100	100	0	179	200	-58
2	1	DNC	1	18	99	100	1	183	200	-58
2	1	DNC	1	18	94	100	6	134	200	-61
2	1	DNC	1	18	95	100	5	138	200	-61
2	1	DNC	1	18	99	100	1	147	200	-60
2	1	DNC	1	18	100	100	0	164	200	-60
2	1	DNC	1	18	97	100	3	162	200	-60
2	1	DNC	1	18	98	100	2	174	200	-60
2	1	DNC	1	18	100	100	0	175	200	-61
2	1	DNC	1	18	99	100	1	158	200	-61
2	1	DNC	1	18	99	100	1	161	200	-61
2	1	DNC	1	18	99	100	1	187	200	-61
2	1	DNC	1	18	99	100	1	179	200	-61
2	1	DNC	1	18	96	100	4	152	200	-62
2	1	DNC	1	18	100	100	0	162	200	-62
2	1	DNC	1	18	99	100	1	169	200	-62
2	1	DNC	1	18	100	100	0	176	200	-62
2	1	DNC	1	18	99	100	1	178	200	-62
2	1	DNC	1	18	100	100	0	180	200	-62
2	1	DNC	1	18	100	100	0	177	200	-62
2	1	DNC	0	18	100	100	0	185	200	-50
2	1	DNC	0	18	99	100	1	182	200	-51
2	1	DNC	0	18	99	100	1	179	200	-51
2	1	DNC	0	18	100	100	0	187	200	-51
2	1	DNC	0	18	100	100	0	184	200	-51
2	1	DNC	0	18	100	100	0	188	200	-51
2	1	DNC	0	18	100	100	0	181	200	-52
2	1	DNC	0	18	100	100	0	182	200	-52
2	1	DNC	0	18	100	100	0	179	200	-52
2	1	DNC	0	18	99	100	1	177	200	-52
2	1	DNC	0	18	100	100	0	183	200	-52
2	1	DNC	0	18	100	100	0	179	200	-52
2	1	DNC	0	18	99	100	1	178	200	-52
2	1	DNC	0	18	100	100	0	177	200	-52
2	1	DNC	0	18	100	100	0	179	200	-52
2	1	DNC	0	18	100	100	0	183	200	-51
2	1	DNC	0	18	98	100	2	172	200	-52
2	1	DNC	0	18	99	100	1	174	200	-52
2	1	DNC	0	18	99	100	1	182	200	-52
2	1	DNC	0	18	100	100	0	176	200	-53
2	1	DNC	0	18	100	100	0	182	200	-53
2	1	DNC	0	18	100	100	0	182	200	-53
2	1	DNC	0	18	100	100	0	189	200	-52
2	1	DNC	0	18	99	100	1	179	200	-52
2	1	DNC	0	18	99	100	1	180	200	-52
2	1	DNC	0	18	100	100	0	187	200	-52
2	1	DNC	0	18	99	100	1	174	200	-52
2	1	DNC	0	18	100	100	0	186	200	-52
2	1	DNC	0	18	99	100	1	178	200	-53
2	1	DNC	1	18	100	100	0	175	200	-56
2	1	DNC	1	18	100	100	0	183	200	-58
2	1	DNC	1	18	100	100	0	179	200	-58
2	1	DNC	1	18	100	100	0	183	200	-58
2	1	DNC	1	18	100	100	0	183	200	-58
2	1	DNC	1	18	100	100	0	178	200	-58
2	1	DNC	1	18	100	100	0	174	200	-58
2	1	DNC	1	18	100	100	0	171	200	-58
2	1	DNC	1	18	100	100	0	188	200	-58
2	1	DNC	1	18	100	100	0	173	200	-58
2	1	DNC	1	18	100	100	0	183	200	-58
2	1	DNC	1	18	95	100	5	133	200	-61
2	1	DNC	1	18	97	100	3	161	200	-61
2	1	DNC	1	18	100	100	0	161	200	-60
2	1	DNC	1	18	99	100	1	162	200	-60
2	1	DNC	1	18	98	100	2	164	200	-60
2	1	DNC	1	18	99	100	1	169	200	-60
2	1	DNC	1	18	99	100	1	167	200	-61
2	1	DNC	1	18	99	100	1	173	200	-61
2	1	DNC	1	18	98	100	2	164	200	-61
2	1	DNC	1	18	100	100	0	163	200	-62
2	1	DNC	1	18	100	100	0	168	200	-62
2	1	DNC	1	18	98	100	2	162	200	-62
2	1	DNC	1	18	99	100	1	173	200	-62
2	1	DNC	1	18	100	100	0	173	200	-62
2	1	DNC	1	18	99	100	1	176	200	-62
2	1	DNC	1	18	99	100	1	161	200	-62
2	1	DNC	1	18	97	100	3	170	200	-62
2	1	DNC	1	18	99	100	1	177	200	-62
2	2	BNC	0	18	95	100	5	159	200	-70
2	2	BNC	0	18	99	100	1	166	200	-69
2	2	BNC	0	18	99	100	1	181	200	-69
2	2	BNC	0	18	97	100	3	151	200	-69
2	2	BNC	0	18	98	100	2	167	200	-68
2	2	BNC	0	18	99	100	1	169	200	-67
2	2	BNC	0	18	99	100	1	161	200	-68
2	2	BNC	0	18	100	100	0	179	200	-68
2	2	BNC	0	18	100	100	0	183	200	-68
2	2	BNC	0	18	99	100	1	169	200	-68
2	2	BNC	0	18	99	100	1	174	200	-68
2	2	BNC	0	18	99	100	1	176	200	-68
2	2	BNC	0	18	100	100	0	178	200	-68
2	2	BNC	0	18	100	100	0	180	200	-68
2	2	BNC	0	18	97	100	3	167	200	-67
2	2	BNC	0	18	100	100	0	177	200	-67
2	2	BNC	0	18	99	100	1	173	200	-67
2	2	BNC	0	18	100	100	0	181	200	-66
2	2	BNC	0	18	97	100	3	163	200	-66
2	2	BNC	0	18	100	100	0	179	200	-66
2	2	BNC	0	18	97	100	3	162	200	-67
2	2	BNC	1	18	95	100	5	134	200	-75
2	2	BNC	1	18	95	100	5	127	200	-76
2	2	BNC	1	18	97	100	3	170	200	-74
2	2	BNC	1	18	97	100	3	159	200	-74
2	2	BNC	1	18	93	100	7	127	200	-73
2	2	BNC	1	18	95	100	5	137	200	-73
2	2	BNC	1	18	95	100	5	142	200	-74
2	2	BNC	1	18	94	100	6	136	200	-74
2	2	BNC	1	18	95	100	5	154	200	-75
2	2	BNC	1	18	90	100	10	140	200	-74
2	2	BNC	1	18	92	100	8	158	200	-74
2	2	BNC	1	18	93	100	7	140	200	-74
2	2	BNC	1	18	95	100	5	148	200	-74
2	2	BNC	1	18	89	100	11	139	200	-74
2	2	BNC	1	18	85	100	15	134	200	-74
2	2	BNC	1	18	95	100	5	143	200	-74
2	2	BNC	1	18	96	100	4	149	200	-74
2	2	BNC	1	18	91	100	9	152	200	-74
2	2	BNC	1	18	92	100	8	158	200	-74
2	2	BNC	1	18	94	100	6	148	200	-73
2	2	BNC	1	18	95	100	5	152	200	-72
2	2	DAF	0	18	94	100	6	161	200	-71
2	2	DAF	0	18	84	100	16	165	200	-69
2	2	DAF	0	18	96	100	4	175	200	-69
2	2	DAF	0	18	92	100	8	172	200	-69
2	2	DAF	0	18	84	100	16	154	200	-69
2	2	DAF	0	18	97	100	3	177	200	-69
2	2	DAF	0	18	96	100	4	169	200	-69
2	2	DAF	0	18	83	100	17	159	200	-68
2	2	DAF	0	18	99	100	1	178	200	-68
2	2	DAF	0	18	90	100	10	161	200	-68
2	2	DAF	0	18	96	100	4	167	200	-68
2	2	DAF	0	18	94	100	6	172	200	-68
2	2	DAF	0	18	97	100	3	183	200	-68
2	2	DAF	0	18	96	100	4	173	200	-68
2	2	DAF	0	18	94	100	6	166	200	-68
2	2	DAF	0	18	96	100	4	176	200	-68
2	2	DAF	0	18	97	100	3	167	200	-68
2	2	DAF	0	18	100	100	0	172	200	-68
2	2	DAF	0	18	99	100	1	179	200	-67
2	2	DAF	0	18	99	100	1	175	200	-67
2	2	DAF	0	18	98	100	2	172	200	-68
2	2	DAF	0	18	99	100	1	179	200	-68
2	2	DAF	0	18	96	100	4	180	200	-67
2	2	DAF	0	18	97	100	3	169	200	-67
2	2	DAF	0	18	98	100	2	175	200	-67
2	2	DAF	0	18	100	100	0	177	200	-67
2	2	DAF	0	18	96	100	4	175	200	-66
2	2	DAF	0	18	98	100	2	184	200	-67
2	2	DAF	0	18	100	100	0	175	200	-67
2	2	DAF	0	18	92	100	8	174	200	-66
2	2	DAF	0	18	97	100	3	167	200	-66
2	2	DAF	0	18	86	100	14	171	200	-66
2	2	DAF	0	18	96	100	4	181	200	-67
2	2	DAF	1	18	85	100	15	133	200	-75
2	2	DAF	1	18	89	100	11	147	200	-75
2	2	DAF	1	18	90	100	10	152	200	-75
2	2	DAF	1	18	97	100	3	170	200	-75
2	2	DAF	1	18	88	100	12	148	200	-75
2	2	DAF	1	18	94	100	6	172	200	-74
2	2	DAF	1	18	97	100	3	169	200	-74
2	2	DAF	1	18	89	100	11	97	200	-73
2	2	DAF	1	18	90	100	10	157	200	-74
2	2	DAF	1	18	78	100	22	122	200	-74
2	2	DAF	1	18	90	100	10	144	200	-74
2	2	DAF	1	18	93	100	7	150	200	-74
2	2	DAF	1	18	91	100	9	148	200	-74
2	2	DAF	1	18	78	100	22	108	200	-74
2	2	DAF	1	18	88	100	12	109	200	-75
2	2	DAF	1	18	76	100	24	142	200	-74
2	2	DAF	1	18	64	100	36	133	200	-74
2	2	DAF	1	18	71	100	29	150	200	-74
2	2	DAF	1	18	90	100	10	165	200	-73
2	2	DAF	1	18	84	100	16	149	200	-74
2	2	DAF	1	18	90	100	10	155	200	-74
2	2	DAF	1	18	84	100	16	151	200	-74
2	2	DAF	1	18	87	100	13	148	200	-73
2	2	DAF	1	18	73	100	27	133	200	-74
2	2	DAF	1	18	79	100	21	131	200	-74
2	2	DAF	1	18	87	100	13	152	200	-74
2	2	DAF	1	18	75	100	25	139	200	-74
2	2	DAF	1	18	94	100	6	170	200	-74
2	2	DAF	1	18	90	100	10	156	200	-74
2	2	DAF	1	18	88	100	12	147	200	-73
2	2	DAF	1	18	85	100	15	137	200	-73
2	2	DAF	1	18	84	100	16	122	200	-72
2	2	DAF	1	18	94	100	6	167	200	-73
2	2	DNC	0	18	100	100	0	168	200	-70
2	2	DNC	0	18	99	100	1	178	200	-69
2	2	DNC	0	18	100	100	0	181	200	-69
2	2	DNC	0	18	99	100	1	178	200	-69
2	2	DNC	0	18	94	100	6	154	200	-69
2	2	DNC	0	18	98	100	2	177	200	-69
2	2	DNC	0	18	100	100	0	177	200	-69
2	2	DNC	0	18	95	100	5	164	200	-68
2	2	DNC	0	18	99	100	1	168	200	-68
2	2	DNC	0	18	100	100	0	181	200	-68
2	2	DNC	0	18	99	100	1	168	200	-67
2	2	DNC	0	18	96	100	4	168	200	-68
2	2	DNC	0	18	100	100	0	173	200	-68
2	2	DNC	0	18	100	100	0	178	200	-68
2	2	DNC	0	18	100	100	0	172	200	-68
2	2	DNC	0	18	99	100	1	174	200	-68
2	2	DNC	0	18	100	100	0	173	200	-68
2	2	DNC	0	18	99	100	1	181	200	-67
2	2	DNC	0	18	95	100	5	165	200	-68
2	2	DNC	0	18	99	100	1	178	200	-68
2	2	DNC	0	18	100	100	0	183	200	-67
2	2	DNC	0	18	96	100	4	165	200	-67
2	2	DNC	0	18	100	100	0	174	200	-67
2	2	DNC	0	18	100	100	0	184	200	-66
2	2	DNC	0	18	94	100	6	166	200	-67
2	2	DNC	0	18	99	100	1	181	200	-67
2	2	DNC	0	18	99	100	1	186	200	-66
2	2	DNC	0	18	100	100	0	182	200	-66
2	2	DNC	0	18	98	100	2	171	200	-66
2	2	DNC	0	18	99	100	1	170	200	-66
2	2	DNC	1	18	98	100	2	154	200	-75
2	2	DNC	1	18	98	100	2	158	200	-76
2	2	DNC	1	18	99	100	1	153	200	-75
2	2	DNC	1	18	98	100	2	147	200	-74
2	2	DNC	1	18	96	100	4	137	200	-75
2	2	DNC	1	18	97	100	3	164	200	-74
2	2	DNC	1	18	93	100	7	133	200	-74
2	2	DNC	1	18	91	100	9	155	200	-73
2	2	DNC	1	18	97	100	3	155	200	-74
2	2	DNC	1	18	96	100	4	152	200	-74
2	2	DNC	1	18	94	100	6	143	200	-74
2	2	DNC	1	18	86	100	14	117	200	-74
2	2	DNC	1	18	90	100	10	125	200	-74
2	2	DNC	1	18	95	100	5	164	200	-74
2	2	DNC	1	18	95	100	5	163	200	-74
2	2	DNC	1	18	95	100	5	162	200	-73
2	2	DNC	1	18	95	100	5	157	200	-74
2	2	DNC	1	18	97	100	3	166	200	-74
2	2	DNC	1	18	86	100	14	134	200	-74
2	2	DNC	1	18	89	100	11	133	200	-74
2	2	DNC	1	18	94	100	6	146	200	-74
2	2	DNC	1	18	81	100	19	122	200	-74
2	2	DNC	1	18	92	100	8	151	200	-74
2	2	DNC	1	18	89	100	11	140	200	-75
2	2	DNC	1	18	88	100	12	140	200	-75
2	2	DNC	1	18	94	100	6	161	200	-74
2	2	DNC	1	18	95	100	5	151	200	-74
2	2	DNC	1	18	99	100	1	173	200	-72
2	2	DNC	1	18	96	100	4	160	200	-73
2	2	DNC	1	18	97	100	3	155	200	-73
2	2	DNC	0	18	100	100	0	183	200	-70
2	2	DNC	0	18	99	100	1	182	200	-69
2	2	DNC	0	18	100	100	0	172	200	-69
2	2	DNC	0	18	98	100	2	182	200	-69
2	2	DNC	0	18	99	100	1	181	200	-69
2	2	DNC	0	18	98	100	2	172	200	-69
2	2	DNC	0	18	99	100	1	160	200	-70
2	2	DNC	0	18	100	100	0	181	200	-67
2	2	DNC	0	18	100	100	0	172	200	-68
2	2	DNC	0	18	91	100	9	161	200	-68
2	2	DNC	0	18	97	100	3	173	200	-68
2	2	DNC	0	18	97	100	3	168	200	-68
2	2	DNC	0	18	98	100	2	176	200	-67
2	2	DNC	0	18	98	100	2	177	200	-68
2	2	DNC	0	18	98	100	2	178	200	-68
2	2	DNC	0	18	100	100	0	184	200	-68
2	2	DNC	0	18	97	100	3	166	200	-68
2	2	DNC	0	18	100	100	0	173	200	-68
2	2	DNC	0	18	100	100	0	174	200	-67
2	2	DNC	0	18	100	100	0	181	200	-68
2	2	DNC	0	18	100	100	0	173	200	-68
2	2	DNC	0	18	100	100	0	180	200	-68
2	2	DNC	0	18	99	100	1	174	200	-68
2	2	DNC	0	18	99	100	1	179	200	-67
2	2	DNC	0	18	100	100	0	179	200	-67
2	2	DNC	0	18	100	100	0	176	200	-67
2	2	DNC	0	18	97	100	3	169	200	-66
2	2	DNC	0	18	99	100	1	184	200	-67
2	2	DNC	0	18	98	100	2	174	200	-67
2	2	DNC	0	18	98	100	2	170	200	-66
2	2	DNC	0	18	93	100	7	159	200	-66
2	2	DNC	0	18	100	100	0	177	200	-66
2	2	DNC	0	18	99	100	1	179	200	-66
2	2	DNC	0	18	96	100	4	177	200	-66
2	2	DNC	1	18	99	100	1	159	200	-75
2	2	DNC	1	18	94	100	6	128	200	-76
2	2	DNC	1	18	99	100	1	154	200	-75
2	2	DNC	1	18	96	100	4	159	200	-75
2	2	DNC	1	18	99	100	1	165	200	-75
2	2	DNC	1	18	99	100	1	150	200	-74
2	2	DNC	1	18	97	100	3	147	200	-74
2	2	DNC	1	18	95	100	5	139	200	-73
2	2	DNC	1	18	93	100	7	141	200	-73
2	2	DNC	1	18	88	100	12	132	200	-74
2	2	DNC	1	18	92	100	8	120	200	-74
2	2	DNC	1	18	92	100	8	136	200	-74
2	2	DNC	1	18	94	100	6	137	200	-74
2	2	DNC	1	18	92	100	8	129	200	-74
2	2	DNC	1	18	93	100	7	129	200	-74
2	2	DNC	1	18	89	100	11	133	200	-74
2	2	DNC	1	18	92	100	8	134	200	-74
2	2	DNC	1	18	94	100	6	155	200	-74
2	2	DNC	1	18	94	100	6	158	200	-73
2	2	DNC	1	18	98	100	2	166	200	-74
2	2	DNC	1	18	94	100	6	152	200	-74
2	2	DNC	1	18	91	100	9	137	200	-74
2	2	DNC	1	18	85	100	15	126	200	-74
2	2	DNC	1	18	92	100	8	150	200	-74
2	2	DNC	1	18	93	100	7	155	200	-74
2	2	DNC	1	18	88	100	12	124	200	-74
2	2	DNC	1	18	90	100	10	145	200	-74
2	2	DNC	1	18	95	100	5	152	200	-74
2	2	DNC	1	18	94	100	6	140	200	-74
2	2	DNC	1	18	94	100	6	153	200	-74
2	2	DNC	1	18	92	100	8	158	200	-73
2	2	DNC	1	18	98	100	2	172	200	-72
2	2	DNC	1	18	92	100	8	153	200	-73
2	2	DNC	1	18	92	100	8	147	200	-74
2	3	BNC	0	18	50	50	0	79	100	-68
2	3	BNC	0	18	43	50	7	75	100	-68
2	3	BNC	0	18	47	50	3	76	100	-68
2	3	BNC	0	18	50	50	0	80	100	-68
2	3	BNC	0	18	49	50	1	88	100	-68
2	3	BNC	0	18	49	50	1	84	100	-68
2	3	BNC	0	18	50	50	0	87	100	-68
2	3	BNC	0	18	49	50	1	83	100	-68
2	3	BNC	0	18	50	50	0	83	100	-68
2	3	BNC	0	18	49	50	1	76	100	-68
2	3	BNC	0	18	47	50	3	70	100	-68
2	3	BNC	0	18	50	50	0	90	100	-68
2	3	BNC	0	18	47	50	3	71	100	-68
2	3	BNC	0	18	48	50	2	76	100	-68
2	3	BNC	0	18	48	50	2	85	100	-68
2	3	BNC	0	18	48	50	2	80	100	-68
2	3	BNC	0	18	49	50	1	85	100	-68
2	3	BNC	0	18	50	50	0	89	100	-68
2	3	BNC	0	18	49	50	1	83	100	-68
2	3	BNC	0	18	49	50	1	83	100	-68
2	3	BNC	0	18	39	50	11	51	100	-68
2	3	BNC	0	18	41	50	9	64	100	-68
2	3	BNC	0	18	42	50	8	69	100	-68
2	3	BNC	0	18	46	50	4	70	100	-68
2	3	BNC	0	18	48	50	2	79	100	-68
2	3	BNC	0	18	45	50	5	63	100	-68
2	3	BNC	0	18	47	50	3	73	100	-68
2	3	BNC	0	18	47	50	3	72	100	-68
2	3	BNC	0	18	47	50	3	72	100	-68
2	3	BNC	0	18	44	50	6	66	100	-68
2	3	BNC	0	18	49	50	1	77	100	-68
2	3	BNC	0	18	43	50	7	70	100	-68
2	3	BNC	0	18	48	50	2	73	100	-68
2	3	BNC	0	18	44	50	6	66	100	-68
2	3	BNC	0	18	49	50	1	82	100	-68
2	3	BNC	0	18	46	50	4	71	100	-68
2	3	BNC	0	18	48	50	2	76	100	-68
2	3	BNC	0	18	46	50	4	67	100	-68
2	3	BNC	0	18	49	50	1	78	100	-68
2	3	BNC	0	18	42	50	8	70	100	-68
2	3	BNC	0	18	28	50	22	38	100	-68
2	3	BNC	0	18	29	50	21	43	100	-68
2	3	BNC	0	18	46	50	4	68	100	-68
2	3	BNC	0	18	48	50	2	76	100	-68
2	3	BNC	0	18	49	50	1	76	100	-68
2	3	BNC	0	18	43	50	7	58	100	-68
2	3	BNC	0	18	45	50	5	73	100	-68
2	3	BNC	0	18	47	50	3	79	100	-68
2	3	BNC	0	18	48	50	2	76	100	-68
2	3	BNC	1	18	39	50	11	47	100	-73
2	3	BNC	1	18	33	50	17	36	100	-73
2	3	BNC	1	18	43	50	7	56	100	-73
2	3	BNC	1	18	45	50	5	67	100	-73
2	3	BNC	1	18	46	50	4	70	100	-73
2	3	BNC	1	18	42	50	8	61	100	-73
2	3	BNC	1	18	42	50	8	51	100	-73
2	3	BNC	1	18	46	50	4	68	100	-73
2	3	BNC	1	18	45	50	5	67	100	-73
2	3	BNC	1	18	43	50	7	56	100	-73
2	3	BNC	1	18	45	50	5	61	100	-73
2	3	BNC	1	18	44	50	6	61	100	-73
2	3	BNC	1	18	42	50	8	50	100	-73
2	3	BNC	1	18	41	50	9	48	100	-73
2	3	BNC	1	18	42	50	8	63	100	-73
2	3	BNC	1	18	36	50	14	51	100	-73
2	3	BNC	1	18	45	50	5	61	100	-73
2	3	BNC	1	18	49	50	1	74	100	-73
2	3	BNC	1	18	47	50	3	63	100	-73
2	3	BNC	1	18	37	50	13	47	100	-73
2	3	BNC	1	18	26	50	24	21	100	-74
2	3	BNC	1	18	37	50	13	51	100	-73
2	3	BNC	1	18	42	50	8	60	100	-73
2	3	BNC	1	18	42	50	8	60	100	-73
2	3	BNC	1	18	37	50	13	25	100	-73
2	3	BNC	1	18	41	50	9	43	100	-74
2	3	BNC	1	18	42	50	8	59	100	-74
2	3	BNC	1	18	38	50	12	33	100	-73
2	3	BNC	1	18	40	50	10	41	100	-73
2	3	BNC	1	18	39	50	11	49	100	-74
2	3	BNC	1	18	43	50	7	46	100	-73
2	3	BNC	1	18	41	50	9	57	100	-73
2	3	BNC	1	18	41	50	9	48	100	-74
2	3	BNC	1	18	40	50	10	60	100	-73
2	3	BNC	1	18	41	50	9	45	100	-73
2	3	BNC	1	18	44	50	6	57	100	-74
